,Unnamed: 0_x,title_x,year_x,time,type_x,Unnamed: 0_y,title_y,year_y,hour,type_y
24290,,,,131030,,17353.0,bellas_2nd2nd_account,2018.0,13.0,like
24291,,,,729,,17355.0,josie_demerit,2018.0,0.0,like
24292,,,,165400,,17357.0,corbynbesson,2018.0,16.0,like
24293,,,,45316,,17358.0,addiekaess,2018.0,4.0,like
24294,,,,45316,,26895.0,corbin.moore8,2020.0,4.0,like
24295,,,,220749,,17359.0,emilyweiss,2018.0,22.0,like
24296,,,,220749,,29170.0,brunabear,2020.0,22.0,like
24297,,,,220738,,17361.0,corymcgeeruns,2018.0,22.0,like
24298,,,,220433,,17364.0,milesplit,2018.0,22.0,like
24299,,,,220245,,17365.0,steeple_squigs,2018.0,22.0,like
24300,,,,220245,,38228.0,areyouami,2021.0,22.0,like
24301,,,,220239,,17366.0,emmacoburn,2018.0,22.0,like
24302,,,,220219,,17367.0,mountsikeyclub,2018.0,22.0,like
24303,,,,220219,,21711.0,leoniehanne,2019.0,22.0,like
24304,,,,220219,,32542.0,karolinebeltner,2021.0,22.0,like
24305,,,,192148,,17368.0,milesplit,2018.0,19.0,like
24306,,,,192105,,17370.0,milesplit,2018.0,19.0,like
24307,,,,192105,,39073.0,theofficialjencoolidge,2022.0,19.0,like
24308,,,,192043,,17371.0,pyperamerica,2018.0,19.0,like
24309,,,,192043,,41002.0,kirstenarkley,2022.0,19.0,like
24310,,,,192027,,17372.0,glossier,2018.0,19.0,like
24311,,,,192027,,37938.0,kt.blair,2021.0,19.0,like
24312,,,,191956,,17374.0,shawnmendes,2018.0,19.0,like
24313,,,,191956,,34721.0,gigihadid,2021.0,19.0,like
24314,,,,191951,,17375.0,racin__grayson,2018.0,19.0,like
24315,,,,175248,,17377.0,nikeportlandxc,2018.0,17.0,like
24316,,,,175248,,33934.0,brunabear,2021.0,17.0,like
24317,,,,175248,,35029.0,phoebebridgers,2021.0,17.0,like
24318,,,,175225,,17378.0,j.gardner11,2018.0,17.0,like
24319,,,,175208,,17379.0,mattimac28,2018.0,17.0,like
24320,,,,174309,,17380.0,amberunz,2018.0,17.0,like
24321,,,,174309,,41765.0,josefinehj,2022.0,17.0,like
24322,,,,40149,,17381.0,corbynbesson,2018.0,4.0,like
24323,,,,35909,,17382.0,demetriusharmon,2018.0,3.0,like
24324,,,,35854,,17383.0,lauren.bennetts,2018.0,3.0,like
24325,,,,35800,,17384.0,cascade_kian,2018.0,3.0,like
24326,,,,35717,,17385.0,jessicaclements,2018.0,3.0,like
24327,,,,181729,,17386.0,gael_de_coninck,2018.0,18.0,like
24328,,,,185935,,17388.0,spencer.sprague,2018.0,18.0,like
24329,,,,40312,,17389.0,rosabateman,2018.0,4.0,like
24330,,,,40312,,30878.0,haileysani,2020.0,4.0,like
24331,,,,24540,,17391.0,jacquelinefrimodt,2018.0,2.0,like
24332,,,,15636,,17392.0,milesplit,2018.0,1.0,like
24333,,,,221254,,17395.0,alicewright139,2018.0,22.0,like
24334,,,,221254,,18946.0,emmahalseth,2019.0,22.0,like
24335,,,,183607,,17396.0,esgractivists,2018.0,18.0,like
24336,,,,21102,,17397.0,nikeportlandxc,2018.0,2.0,like
24337,,,,232636,,17400.0,makena.noelle,2018.0,23.0,like
24338,,,,258,,17402.0,addiekaess,2018.0,0.0,like
24339,,,,182309,,17403.0,lilyjcollins,2018.0,18.0,like
24340,,,,182309,,30365.0,brunabear,2020.0,18.0,like
24341,,,,182147,,17404.0,elle.p22,2018.0,18.0,like
24342,,,,182147,,27129.0,juliahlm,2020.0,18.0,like
24343,,,,182147,,29666.0,sar.ez,2020.0,18.0,like
24344,,,,182147,,35818.0,gonzagatoiletreviews,2021.0,18.0,like
24345,,,,45206,,17405.0,sspamtrashh,2018.0,4.0,like
24346,,,,173330,,17406.0,brothernature,2018.0,17.0,like
24347,,,,173225,,17407.0,bellas_2nd2nd_account,2018.0,17.0,like
24348,,,,173225,,40587.0,thestarryeyedmystic,2022.0,17.0,like
24349,,,,194018,,17412.0,flotrack,2018.0,19.0,like
24350,,,,193614,,17413.0,hannah_wask,2018.0,19.0,like
24351,,,,193614,,17710.0,mshswildcats,2018.0,19.0,like
24352,,,,193614,,39748.0,dualipa,2022.0,19.0,like
24353,,,,193312,,17416.0,briana.noland,2018.0,19.0,like
24354,,,,193312,,17664.0,milesplit,2018.0,19.0,like
24355,,,,193239,,17417.0,elsiedombek,2018.0,19.0,like
24356,,,,223543,,17419.0,nikeportlandxc,2018.0,22.0,like
24357,,,,223543,,39137.0,bdgrlbklyn,2022.0,22.0,like
24358,,,,220718,,17420.0,elsiedombek,2018.0,22.0,like
24359,,,,42514,,17421.0,bluepotatomash,2018.0,4.0,like
24360,,,,42514,,18039.0,mad.mell,2018.0,4.0,like
24361,,,,40055,,17422.0,milesplit,2018.0,4.0,like
24362,,,,35832,,17425.0,nikeportlandxc,2018.0,3.0,like
24363,,,,35832,,17914.0,thisisnotjillian,2018.0,3.0,like
24364,,,,5306,,17427.0,nikeportlandxc,2018.0,0.0,like
24365,,,,3300,,17428.0,tomholland2013,2018.0,0.0,like
24366,,,,904,,17429.0,karisjochen,2018.0,0.0,like
24367,,,,904,,32231.0,fem.inist,2021.0,0.0,like
24368,,,,235606,,17430.0,jaedinscoones2,2018.0,23.0,like
24369,,,,234844,,17431.0,maddieziegler,2018.0,23.0,like
24370,,,,234844,,39580.0,makennaronning,2022.0,23.0,like
24371,,,,162655,,17433.0,mayanataros,2018.0,16.0,like
24372,,,,41953,,17434.0,mountsikeyclub,2018.0,4.0,like
24373,,,,41953,,24451.0,taylorswift,2020.0,4.0,like
24374,,,,21312,,17435.0,mountsikeyclub,2018.0,2.0,like
24375,,,,190903,,17436.0,shawnmendes,2018.0,19.0,like
24376,,,,190900,,17437.0,corbynbesson,2018.0,19.0,like
24377,,,,190900,,43685.0,gu_bombsquad,2022.0,19.0,like
24378,,,,190732,,17438.0,madyreed5,2018.0,19.0,like
24379,,,,234144,,17440.0,ainsley9_,2018.0,23.0,like
24380,,,,234144,,18982.0,milesplit,2019.0,23.0,like
24381,,,,14107,,17441.0,space_is_gayy,2018.0,1.0,like
24382,,,,215546,,17442.0,saigemschuller,2018.0,21.0,like
24383,,,,215516,,17443.0,eleanor_fulton,2018.0,21.0,like
24384,,,,215516,,18231.0,flotrack,2019.0,21.0,like
24385,,,,215516,,34263.0,maddie.nowicki,2021.0,21.0,like
24386,,,,215504,,17444.0,maddieziegler,2018.0,21.0,like
24387,,,,215504,,24138.0,jacquemus,2020.0,21.0,like
24388,,,,191721,,17446.0,buzzfeednews,2018.0,19.0,like
24389,,,,191721,,19147.0,flotrack,2019.0,19.0,like
24390,,,,24143,,17449.0,oliviaobrien,2018.0,2.0,like
24391,,,,23802,,17451.0,milesplit,2018.0,2.0,like
24392,,,,22956,,17452.0,gwenjorgensen,2018.0,2.0,like
24393,,,,22956,,42137.0,frogxinsta,2022.0,2.0,like
24394,,,,5710,,17453.0,milesplit,2018.0,0.0,like
24395,,,,165442,,17456.0,baileyyhadley,2018.0,16.0,like
24396,,,,165230,,17457.0,thisisnotjillian,2018.0,16.0,like
24397,,,,165230,,21757.0,viktoriahutter,2019.0,16.0,like
24398,,,,215242,,17458.0,racin__grayson,2018.0,21.0,like
24399,,,,215242,,21823.0,naomiavrahami,2019.0,21.0,like
24400,,,,171146,,17459.0,pyperamerica,2018.0,17.0,like
24401,,,,153532,,17460.0,jonahmarais,2018.0,15.0,like
24402,,,,153150,,17462.0,emilyweiss,2018.0,15.0,like
24403,,,,44748,,17463.0,milesplit,2018.0,4.0,like
24404,,,,44108,,17464.0,hagerannie,2018.0,4.0,like
24405,,,,44108,,43577.0,stmayart,2022.0,4.0,like
24406,,,,210534,,17466.0,eleanor_fulton,2018.0,21.0,like
24407,,,,160454,,17467.0,cecelia.kiesow,2018.0,16.0,like
24408,,,,43622,,17468.0,milesplit,2018.0,4.0,like
24409,,,,43532,,17469.0,rosabateman,2018.0,4.0,like
24410,,,,180135,,17472.0,flotrack,2018.0,18.0,like
24411,,,,180135,,28744.0,cindymello,2020.0,18.0,like
24412,,,,180135,,37464.0,phoebebridgers,2021.0,18.0,like
24413,,,,180052,,17473.0,milesplit,2018.0,18.0,like
24414,,,,180052,,31826.0,shesfarrout,2020.0,18.0,like
24415,,,,172438,,17475.0,bellas_2nd2nd_account,2018.0,17.0,like
24416,,,,222255,,17477.0,lexi.winter,2018.0,22.0,like
24417,,,,222255,,28760.0,deaavdulla,2020.0,22.0,like
24418,,,,54848,,17479.0,ginger.gale,2018.0,5.0,like
24419,,,,51050,,17480.0,ellhegs,2018.0,5.0,like
24420,,,,13339,,17481.0,danfortner2024,2018.0,1.0,like
24421,,,,13339,,17907.0,makena.noelle,2018.0,1.0,like
24422,,,,13339,,26762.0,katebock,2020.0,1.0,like
24423,,,,233249,,17485.0,mad.mell,2018.0,23.0,like
24424,,,,233212,,17486.0,olivia_fraser,2018.0,23.0,like
24425,,,,52314,,17487.0,pearsepopchock,2018.0,5.0,like
24426,,,,151153,,17489.0,ellhegs,2018.0,15.0,like
24427,,,,182055,,17491.0,collective_voices,2018.0,18.0,like
24428,,,,4125,,17493.0,flotrack,2018.0,0.0,like
24429,,,,235944,,17495.0,elliethumann,2018.0,23.0,like
24430,,,,234103,,17497.0,nikeportlandxc,2018.0,23.0,like
24431,,,,234103,,39654.0,zagmbb,2022.0,23.0,like
24432,,,,165125,,17499.0,maddieziegler,2018.0,16.0,like
24433,,,,165046,,17500.0,meliamaling,2018.0,16.0,like
24434,,,,165046,,17512.0,memegirlclub,2018.0,16.0,like
24435,,,,205720,,17502.0,taylorswift,2018.0,20.0,like
24436,,,,205610,,17503.0,jonahmarais,2018.0,20.0,like
24437,,,,172515,,17504.0,karisjochen,2018.0,17.0,like
24438,,,,155636,,17505.0,cascade_kian,2018.0,15.0,like
24439,,,,35107,,17506.0,ellhegs,2018.0,3.0,like
24440,,,,12425,,17507.0,natalietassielli,2018.0,1.0,like
24441,,,,232455,,17508.0,flotrack,2018.0,23.0,like
24442,,,,194308,,17509.0,foreverfeminism,2018.0,19.0,like
24443,,,,43803,,17513.0,cascade_kian,2018.0,4.0,like
24444,,,,43803,,43292.0,maddiebonnema,2022.0,4.0,like
24445,,,,31115,,17514.0,hannah_wask,2018.0,3.0,like
24446,,,,30937,,17515.0,j.gardner11,2018.0,3.0,like
24447,,,,30937,,35356.0,focinhosbrasileiros,2021.0,3.0,like
24448,,,,174349,,17516.0,memegirlclub,2018.0,17.0,like
24449,,,,174106,,17517.0,emmaeschbach,2018.0,17.0,like
24450,,,,174001,,17519.0,gabibleha,2018.0,17.0,like
24451,,,,174001,,43605.0,oliviaobrien,2022.0,17.0,like
24452,,,,173948,,17520.0,bellas_2nd2nd_account,2018.0,17.0,like
24453,,,,173948,,22642.0,rosacrespo,2019.0,17.0,like
24454,,,,214001,,17521.0,memegirlclub,2018.0,21.0,like
24455,,,,211418,,17522.0,jessicaclements,2018.0,21.0,like
24456,,,,180216,,17524.0,hummusmem3s,2018.0,18.0,like
24457,,,,180216,,41805.0,bethykc,2022.0,18.0,like
24458,,,,173933,,17525.0,amberunz,2018.0,17.0,like
24459,,,,173933,,38685.0,tanfrance,2022.0,17.0,like
24460,,,,173858,,17526.0,montanagriztf,2018.0,17.0,like
24461,,,,173858,,25008.0,jourdansloane,2020.0,17.0,like
24462,,,,231517,,17527.0,em_sisson_,2018.0,23.0,like
24463,,,,231517,,26660.0,emilyoberg,2020.0,23.0,like
24464,,,,201037,,17528.0,kamalaharris,2018.0,20.0,like
24465,,,,201037,,40859.0,shapeshifterlauren,2022.0,20.0,like
24466,,,,195932,,17530.0,fitnesssaunders,2018.0,19.0,like
24467,,,,125939,,17532.0,lissyduncs,2018.0,12.0,like
24468,,,,22204,,17533.0,memegirlclub,2018.0,2.0,like
24469,,,,12018,,17534.0,wiaawa,2018.0,1.0,like
24470,,,,194812,,17536.0,shawnmendes,2018.0,19.0,like
24471,,,,194812,,31280.0,gonzagawib,2020.0,19.0,like
24472,,,,3257,,17542.0,mercurial_era,2018.0,0.0,like
24473,,,,51907,,17543.0,kaiagerber,2018.0,5.0,like
24474,,,,20705,,17544.0,memegirlclub,2018.0,2.0,like
24475,,,,4859,,17545.0,i_changed_myusername,2018.0,0.0,like
24476,,,,4806,,17546.0,blackjack.the.pegasus,2018.0,0.0,like
24477,,,,4806,,30440.0,logankemp,2020.0,0.0,like
24478,,,,4325,,17547.0,glowings_backup,2018.0,0.0,like
24479,,,,1421,,17549.0,memegirlclub,2018.0,0.0,like
24480,,,,1233,,17550.0,mshschoirmemes,2018.0,0.0,like
24481,,,,213002,,17552.0,milesplit,2018.0,21.0,like
24482,,,,193248,,17554.0,nikeportlandxc,2018.0,19.0,like
24483,,,,193248,,40109.0,bellahadid,2022.0,19.0,like
24484,,,,193245,,17555.0,shawnmendes,2018.0,19.0,like
24485,,,,191855,,17556.0,duolinnnngo,2018.0,19.0,like
24486,,,,191855,,27482.0,taylorswift,2020.0,19.0,like
24487,,,,220058,,17558.0,hummusmem3s,2018.0,22.0,like
24488,,,,202131,,17559.0,flotrack,2018.0,20.0,like
24489,,,,183055,,17561.0,flotrack,2018.0,18.0,like
24490,,,,183030,,17562.0,emmahalseth,2018.0,18.0,like
24491,,,,183004,,17563.0,ellhegs,2018.0,18.0,like
24492,,,,155247,,17564.0,memegirlclub,2018.0,15.0,like
24493,,,,155219,,17565.0,taylorswift,2018.0,15.0,like
24494,,,,154752,,17566.0,alexipappas,2018.0,15.0,like
24495,,,,154752,,22239.0,rosacrespo,2019.0,15.0,like
24496,,,,154752,,35978.0,ccursedclub,2021.0,15.0,like
24497,,,,35310,,17567.0,flotrack,2018.0,3.0,like
24498,,,,34941,,17568.0,onthebookshelf,2018.0,3.0,like
24499,,,,23339,,17569.0,shalaneflanagan,2018.0,2.0,like
24500,,,,23339,,37486.0,arianagrande,2021.0,2.0,like
24501,,,,23134,,17570.0,rowanblanchard,2018.0,2.0,like
24502,,,,21605,,17571.0,taylorswift,2018.0,2.0,like
24503,,,,21605,,31655.0,charlottebrittt,2020.0,2.0,like
24504,,,,21021,,17572.0,maddieziegler,2018.0,2.0,like
24505,,,,21021,,33831.0,todaywasmybirthday,2021.0,2.0,like
24506,,,,21021,,33956.0,rachel.sands27,2021.0,2.0,like
24507,,,,20456,,17574.0,flotrack,2018.0,2.0,like
24508,,,,15018,,17576.0,mshschoirmemes,2018.0,1.0,like
24509,,,,15010,,17577.0,mountsikeyclub,2018.0,1.0,like
24510,,,,15010,,19450.0,wiaawa,2019.0,1.0,like
24511,,,,14924,,17578.0,fitnesssaunders,2018.0,1.0,like
24512,,,,14924,,18656.0,milesplit,2019.0,1.0,like
24513,,,,192804,,17579.0,oliviabynature,2018.0,19.0,like
24514,,,,180336,,17580.0,flotrack,2018.0,18.0,like
24515,,,,180320,,17581.0,nikeportlandxc,2018.0,18.0,like
24516,,,,180211,,17582.0,kamalaharris,2018.0,18.0,like
24517,,,,180211,,32172.0,mentamoon,2021.0,18.0,like
24518,,,,180205,,17583.0,carlylame,2018.0,18.0,like
24519,,,,180205,,27739.0,dogpound,2020.0,18.0,like
24520,,,,174607,,17584.0,olivia_fraser,2018.0,17.0,like
24521,,,,174607,,30863.0,scarlett,2020.0,17.0,like
24522,,,,174133,,17585.0,ellhegs,2018.0,17.0,like
24523,,,,174133,,19749.0,alex_constantin_,2019.0,17.0,like
24524,,,,174133,,42509.0,emmachamberlain,2022.0,17.0,like
24525,,,,174114,,17586.0,amberunz,2018.0,17.0,like
24526,,,,234248,,17589.0,cassjarchow,2018.0,23.0,like
24527,,,,234231,,17590.0,mshschoirmemes,2018.0,23.0,like
24528,,,,234231,,33663.0,esipchenish,2021.0,23.0,like
24529,,,,131627,,17593.0,nikeportlandxc,2018.0,13.0,like
24530,,,,131627,,41968.0,seamossgirlies,2022.0,13.0,like
24531,,,,200627,,17595.0,mad.mell,2018.0,20.0,like
24532,,,,1300,,17596.0,memegirlclub,2018.0,0.0,like
24533,,,,1300,,32947.0,i_weigh,2021.0,0.0,like
24534,,,,1145,,17597.0,demetriusharmon,2018.0,0.0,like
24535,,,,193017,,17599.0,jessicaclements,2018.0,19.0,like
24536,,,,193017,,19312.0,milesplit,2019.0,19.0,like
24537,,,,193017,,33240.0,gracieabrams,2021.0,19.0,like
24538,,,,127,,17600.0,robinbone,2018.0,0.0,like
24539,,,,22,,17601.0,amberunz,2018.0,0.0,like
24540,,,,140709,,17602.0,jennyymccall,2018.0,14.0,like
24541,,,,45907,,17603.0,sarahbcoz,2018.0,4.0,like
24542,,,,45907,,24053.0,jacquiealexander,2020.0,4.0,like
24543,,,,45907,,28006.0,carodaur,2020.0,4.0,like
24544,,,,45907,,28184.0,frankiebstark,2020.0,4.0,like
24545,,,,4439,,17604.0,oneloveactivism,2018.0,0.0,like
24546,,,,4439,,37903.0,emmachambiescloset,2021.0,0.0,like
24547,,,,4142,,17605.0,milavels,2018.0,0.0,like
24548,,,,24,,17606.0,sophieeefoug,2018.0,0.0,like
24549,,,,24,,26565.0,saskiateje,2020.0,0.0,like
24550,,,,24,,37066.0,zagmbb,2021.0,0.0,like
24551,,,,190933,,17607.0,oliviabynature,2018.0,19.0,like
24552,,,,190933,,29990.0,fem.inist,2020.0,19.0,like
24553,,,,190918,,17608.0,bellas_2nd2nd_account,2018.0,19.0,like
24554,,,,190918,,19159.0,oliviabynature,2019.0,19.0,like
24555,,,,164751,,17609.0,callmemedaddy,2018.0,16.0,like
24556,,,,163315,,17610.0,memegirlclub,2018.0,16.0,like
24557,,,,161607,,17611.0,amanhasapresident,2018.0,16.0,like
24558,,,,160426,,17612.0,morgan.wood39,2018.0,16.0,like
24559,,,,154200,,17613.0,bellas_2nd2nd_account,2018.0,15.0,like
24560,,,,154200,,21533.0,uchicago,2019.0,15.0,like
24561,,,,34104,,17615.0,petrichara,2018.0,3.0,like
24562,,,,34104,,42513.0,phrogs.daily,2022.0,3.0,like
24563,,,,13034,,17616.0,flotrack,2018.0,1.0,like
24564,,,,12930,,17617.0,milesplit,2018.0,1.0,like
24565,,,,12747,,17618.0,uwtrack,2018.0,1.0,like
24566,,,,12747,,25246.0,baileyyhadley,2020.0,1.0,like
24567,,,,12726,,17619.0,nikeportlandxc,2018.0,1.0,like
24568,,,,190021,,17622.0,mountsikeyclub,2018.0,19.0,like
24569,,,,145911,,17623.0,flotrack,2018.0,14.0,like
24570,,,,145838,,17624.0,flotrack,2018.0,14.0,like
24571,,,,145745,,17625.0,flotrack,2018.0,14.0,like
24572,,,,145745,,21733.0,mvb,2019.0,14.0,like
24573,,,,145737,,17626.0,flotrack,2018.0,14.0,like
24574,,,,145333,,17627.0,flotrack,2018.0,14.0,like
24575,,,,145330,,17628.0,flotrack,2018.0,14.0,like
24576,,,,145228,,17630.0,flotrack,2018.0,14.0,like
24577,,,,140846,,17631.0,flotrack,2018.0,14.0,like
24578,,,,3715,,17632.0,flotrack,2018.0,0.0,like
24579,,,,3704,,17633.0,milesplit,2018.0,0.0,like
24580,,,,3620,,17634.0,tomholland2013,2018.0,0.0,like
24581,,,,2411,,17635.0,sarahall3,2018.0,0.0,like
24582,,,,2411,,23587.0,youtheceo,2019.0,0.0,like
24583,,,,2341,,17637.0,oliviabynature,2018.0,0.0,like
24584,,,,2234,,17639.0,allie_ostrander,2018.0,0.0,like
24585,,,,2229,,17640.0,jonahmarais,2018.0,0.0,like
24586,,,,2220,,17641.0,flotrack,2018.0,0.0,like
24587,,,,1804,,17642.0,flotrack,2018.0,0.0,like
24588,,,,235949,,17646.0,alexipappas,2018.0,23.0,like
24589,,,,235926,,17647.0,alicewright139,2018.0,23.0,like
24590,,,,233318,,17648.0,jessicaclements,2018.0,23.0,like
24591,,,,231035,,17650.0,dyestat,2018.0,23.0,like
24592,,,,231035,,28879.0,amandabisk,2020.0,23.0,like
24593,,,,231025,,17651.0,emilyweiss,2018.0,23.0,like
24594,,,,203608,,17653.0,bellas_2nd2nd_account,2018.0,20.0,like
24595,,,,180350,,17654.0,issykeyclub,2018.0,18.0,like
24596,,,,234220,,17655.0,angryasianfeminist,2018.0,23.0,like
24597,,,,211740,,17656.0,alicewright139,2018.0,21.0,like
24598,,,,211737,,17657.0,hummusmem3s,2018.0,21.0,like
24599,,,,182113,,17658.0,mshswildcats,2018.0,18.0,like
24600,,,,182113,,41803.0,hagerannie,2022.0,18.0,like
24601,,,,130837,,17660.0,cascade_kian,2018.0,13.0,like
24602,,,,148,,17661.0,amberunz,2018.0,0.0,like
24603,,,,232627,,17663.0,bellas_2nd2nd_account,2018.0,23.0,like
24604,,,,182514,,17665.0,hoenest.memes,2018.0,18.0,like
24605,,,,165548,,17666.0,flotrack,2018.0,16.0,like
24606,,,,165548,,33320.0,fitnesssaunders,2021.0,16.0,like
24607,,,,162514,,17667.0,camk_9800,2018.0,16.0,like
24608,,,,20142,,17669.0,mshswildcats,2018.0,2.0,like
24609,,,,20142,,36186.0,zagmbb,2021.0,2.0,like
24610,,,,212904,,17671.0,fitnesssaunders,2018.0,21.0,like
24611,,,,212856,,17672.0,nessafraser,2018.0,21.0,like
24612,,,,212856,,18467.0,smushofficial,2019.0,21.0,like
24613,,,,212856,,34114.0,00sfreak,2021.0,21.0,like
24614,,,,203341,,17673.0,kaiagerber,2018.0,20.0,like
24615,,,,203341,,20404.0,davidsdisposable,2019.0,20.0,like
24616,,,,203341,,25920.0,sophielongford,2020.0,20.0,like
24617,,,,203331,,17675.0,corbynbesson,2018.0,20.0,like
24618,,,,203331,,41529.0,frogstuf,2022.0,20.0,like
24619,,,,193351,,17676.0,mad.mell,2018.0,19.0,like
24620,,,,193351,,21499.0,taylorswift,2019.0,19.0,like
24621,,,,184536,,17677.0,sspamtrashh,2018.0,18.0,like
24622,,,,184536,,32693.0,victoriaparis,2021.0,18.0,like
24623,,,,184449,,17678.0,goqueengo,2018.0,18.0,like
24624,,,,182416,,17679.0,milesplit,2018.0,18.0,like
24625,,,,161849,,17681.0,milesplit,2018.0,16.0,like
24626,,,,161822,,17682.0,milesplit,2018.0,16.0,like
24627,,,,161615,,17683.0,carlylame,2018.0,16.0,like
24628,,,,161615,,41019.0,paigebueckers,2022.0,16.0,like
24629,,,,161541,,17684.0,nikeportlandxc,2018.0,16.0,like
24630,,,,161530,,17685.0,katierains_17,2018.0,16.0,like
24631,,,,161105,,17686.0,mountsikeyclub,2018.0,16.0,like
24632,,,,155839,,17687.0,mshswildcats,2018.0,15.0,like
24633,,,,231349,,17688.0,wiaawa,2018.0,23.0,like
24634,,,,205504,,17689.0,mshswildcats,2018.0,20.0,like
24635,,,,165932,,17690.0,siriusdamage,2018.0,16.0,like
24636,,,,155323,,17691.0,jessicaclements,2018.0,15.0,like
24637,,,,155321,,17692.0,mshswildcats,2018.0,15.0,like
24638,,,,155321,,29428.0,sofiamcoelho,2020.0,15.0,like
24639,,,,24813,,17694.0,jonahmarais,2018.0,2.0,like
24640,,,,35613,,17695.0,taylor.griffin16,2018.0,3.0,like
24641,,,,35613,,38759.0,sydney_sweeney,2022.0,3.0,like
24642,,,,24014,,17696.0,flotrack,2018.0,2.0,like
24643,,,,24014,,37282.0,oliviarodrigo,2021.0,2.0,like
24644,,,,23929,,17697.0,bellas_2nd2nd_account,2018.0,2.0,like
24645,,,,23924,,17698.0,mshswildcats,2018.0,2.0,like
24646,,,,23924,,24880.0,georgiagracefitz,2020.0,2.0,like
24647,,,,23914,,17699.0,emmawise18,2018.0,2.0,like
24648,,,,23914,,30667.0,pangaia,2020.0,2.0,like
24649,,,,235108,,17700.0,mountsikeyclub,2018.0,23.0,like
24650,,,,225909,,17701.0,lmwallace800,2018.0,22.0,like
24651,,,,225858,,17702.0,gael_de_coninck,2018.0,22.0,like
24652,,,,225651,,17704.0,flotrack,2018.0,22.0,like
24653,,,,215453,,17706.0,mad.mell,2018.0,21.0,like
24654,,,,215445,,17707.0,mshschoirmemes,2018.0,21.0,like
24655,,,,34350,,17709.0,milesplit,2018.0,3.0,like
24656,,,,34350,,30394.0,brit_harvey,2020.0,3.0,like
24657,,,,130556,,17711.0,maggie.mitchell,2018.0,13.0,like
24658,,,,35858,,17712.0,paul.talens,2018.0,3.0,like
24659,,,,23828,,17713.0,milesplit,2018.0,2.0,like
24660,,,,23623,,17714.0,maddie.nowicki,2018.0,2.0,like
24661,,,,23606,,17715.0,taylor.griffin16,2018.0,2.0,like
24662,,,,23606,,37426.0,harrystyles,2021.0,2.0,like
24663,,,,191034,,17717.0,issykeyclub,2018.0,19.0,like
24664,,,,181156,,17718.0,nikeportlandxc,2018.0,18.0,like
24665,,,,181130,,17719.0,taylor.griffin16,2018.0,18.0,like
24666,,,,181130,,41804.0,brobrosfit,2022.0,18.0,like
24667,,,,54929,,17720.0,naomymattaa,2018.0,5.0,like
24668,,,,54914,,17721.0,hagerannie,2018.0,5.0,like
24669,,,,213921,,17722.0,memegirlclub,2018.0,21.0,like
24670,,,,213921,,17754.0,corymcgeeruns,2018.0,21.0,like
24671,,,,213921,,18023.0,nikeportlandxc,2018.0,21.0,like
24672,,,,212947,,17723.0,mshschoirmemes,2018.0,21.0,like
24673,,,,212947,,36895.0,fitnesssaunders,2021.0,21.0,like
24674,,,,45955,,17724.0,maybeitsmaybelllllllline,2018.0,4.0,like
24675,,,,45955,,28056.0,lessisworefemales,2020.0,4.0,like
24676,,,,31853,,17725.0,briana.noland,2018.0,3.0,like
24677,,,,231137,,17727.0,mshswildcats,2018.0,23.0,like
24678,,,,4612,,17731.0,nikeportlandxc,2018.0,0.0,like
24679,,,,4339,,17732.0,dyestat,2018.0,0.0,like
24680,,,,4339,,34430.0,windows95wordart,2021.0,0.0,like
24681,,,,4339,,35362.0,chicken_.lovers,2021.0,0.0,like
24682,,,,4339,,35443.0,georgiagracefitz,2021.0,0.0,like
24683,,,,191523,,17733.0,flotrack,2018.0,19.0,like
24684,,,,191216,,17734.0,kamalaharris,2018.0,19.0,like
24685,,,,190511,,17735.0,carolineheberttt,2018.0,19.0,like
24686,,,,190511,,21068.0,mshschoirmemes,2019.0,19.0,like
24687,,,,190511,,42008.0,harrystyles,2022.0,19.0,like
24688,,,,184707,,17736.0,nikeportlandxc,2018.0,18.0,like
24689,,,,184707,,19418.0,kaiagerber,2019.0,18.0,like
24690,,,,65542,,17737.0,nikeportlandxc,2018.0,6.0,like
24691,,,,65542,,37209.0,hannahg11,2021.0,6.0,like
24692,,,,65511,,17738.0,mshswildcats,2018.0,6.0,like
24693,,,,65454,,17739.0,mshswildcats,2018.0,6.0,like
24694,,,,3437,,17740.0,kamalaharris,2018.0,0.0,like
24695,,,,3237,,17741.0,gonzagatfxc,2018.0,0.0,like
24696,,,,152536,,17743.0,shawnmendes,2018.0,15.0,like
24697,,,,193453,,17746.0,mshswildcats,2018.0,19.0,like
24698,,,,193453,,21495.0,sannevloet,2019.0,19.0,like
24699,,,,53930,,17748.0,runnerspace,2018.0,5.0,like
24700,,,,53524,,17749.0,mshswildcats,2018.0,5.0,like
24701,,,,221642,,17750.0,karisjochen,2018.0,22.0,like
24702,,,,221642,,18706.0,meliamaling,2019.0,22.0,like
24703,,,,213938,,17752.0,dyestat,2018.0,21.0,like
24704,,,,213914,,17756.0,aishapraughtleer,2018.0,21.0,like
24705,,,,213904,,17757.0,emmacoburn,2018.0,21.0,like
24706,,,,213904,,34474.0,paul.talens,2021.0,21.0,like
24707,,,,213852,,17759.0,hummusmem3s,2018.0,21.0,like
24708,,,,205052,,17763.0,steeple_squigs,2018.0,20.0,like
24709,,,,205052,,38679.0,madisonbeer,2022.0,20.0,like
24710,,,,201418,,17764.0,tomholland2013,2018.0,20.0,like
24711,,,,200821,,17766.0,nikeportlandxc,2018.0,20.0,like
